generation,entity_id,alpha,theta,max_field_sizes,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,fitness
97,2,4.7,0.02,14,0.047,0.0,0.399,0.103,0.0,0.0,0.0,0.0,0.0,0.842,0.0,6.264,1.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45,0.0,118.5,34.487,0.021,0.66,149.903,148.74,151.0,0.715,149.85,149.295,150.585,151.0,148.74,7495.15,7437.0,7550.0,35.769,7492.5,7464.75,7529.25,7550.0,7437.0,0.9432014628770732
97,3,3.74,0.02,77,0.082,0.0,0.814,0.205,0.0,0.0,0.0,0.0,0.0,1.392,0.0,11.432,3.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.525,0.0,169.5,56.276,0.026,0.736,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9025696026518252
97,4,4.7,0.02,91,0.08,0.0,0.391,0.122,0.0,0.0,0.195,0.391,0.0,1.307,0.0,5.262,1.947,0.0,0.0,3.047,5.262,0.0,0.0,0.0,0.0,0.0,24.225,0.0,104.0,35.917,0.031,0.821,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9044233668850226
97,5,0.44,0.02,56,1.317,0.223,3.725,0.73,1.279,0.932,1.616,1.922,0.223,10.245,3.191,20.133,3.739,10.184,8.466,12.059,14.883,3.191,0.0,0.0,0.0,0.0,119.75,52.5,188.5,38.392,0.004,0.024,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.19285178599107222
97,6,10.12,0.02,12,4.367,2.438,5.973,0.946,4.25,3.766,5.057,5.973,2.438,19.834,13.273,24.3,2.933,20.336,18.186,21.941,24.3,13.273,0.0,0.0,0.0,0.0,162.075,117.0,190.0,18.174,0.028,0.986,60.075,59.64,60.6,0.262,60.1,59.83,60.22,60.6,59.64,3003.75,2982.0,3030.0,13.088,3005.0,2991.5,3011.0,3030.0,2982.0,0.004258970118963624
97,7,5.16,0.02,74,0.101,0.0,0.736,0.207,0.0,0.0,0.07,0.107,0.0,1.61,0.0,10.553,3.077,0.0,0.0,1.393,2.133,0.0,0.0,0.0,0.0,0.0,29.725,0.0,176.0,55.155,0.033,0.854,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8817311786390911
97,8,11.3,0.02,34,0.107,0.0,0.639,0.191,0.0,0.0,0.13,0.297,0.0,1.789,0.0,9.811,2.954,0.0,0.0,2.36,5.897,0.0,0.0,0.0,0.0,0.0,33.45,0.0,182.5,53.645,0.033,0.995,155.128,153.84,156.28,0.532,155.15,154.865,155.43,155.78,154.32,7756.4,7692.0,7814.0,26.615,7757.5,7743.25,7771.5,7789.0,7716.0,0.8750075822156721
97,9,5.46,0.02,91,0.126,0.0,0.503,0.171,0.01,0.0,0.192,0.432,0.0,2.045,0.0,7.056,2.503,0.201,0.0,3.821,7.056,0.0,0.0,0.0,0.0,0.0,36.275,0.0,107.5,42.584,0.034,0.873,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8541312106522189
97,10,4.68,3.88,78,2.569,1.912,4.833,0.754,2.351,2.137,2.632,2.804,1.912,3.355,1.628,13.161,2.88,2.11,1.896,2.794,4.042,1.628,0.0,0.0,0.0,0.0,22.688,8.0,79.75,20.732,0.026,1.0,5.475,5.18,5.66,0.126,5.5,5.395,5.56,5.66,5.18,273.75,259.0,283.0,6.3,275.0,269.75,278.0,283.0,259.0,0.04028232941854254
97,11,0.98,0.02,48,0.116,0.0,1.285,0.284,0.0,0.0,0.114,0.218,0.0,1.448,0.0,11.645,2.743,0.0,0.0,2.271,4.341,0.0,0.0,0.0,0.0,0.0,22.225,0.0,121.0,34.914,0.008,0.149,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8645063825835776
97,12,1.44,1.18,61,2.416,0.899,5.854,1.275,2.243,1.435,3.042,4.241,0.899,12.963,6.633,21.735,4.145,12.745,10.008,16.618,21.735,6.633,0.0,0.0,0.0,0.0,132.9,85.5,188.5,32.033,0.025,0.919,45.398,42.94,47.0,1.001,45.51,44.76,46.29,47.0,42.94,2269.9,2147.0,2350.0,50.07,2275.5,2238.0,2314.5,2350.0,2147.0,0.04881061596598329
97,13,14.62,0.02,71,1.464,0.221,2.701,0.683,1.241,0.929,2.011,2.701,0.221,11.026,3.203,17.104,3.266,10.267,9.109,13.468,17.104,3.203,0.0,0.0,0.0,0.0,133.125,55.0,196.5,33.929,0.034,0.998,257.679,256.54,259.04,0.701,257.51,257.08,258.165,259.04,256.54,12883.95,12827.0,12952.0,35.036,12875.5,12854.0,12908.25,12952.0,12827.0,0.16046117229749834
97,14,11.64,0.02,74,0.564,0.0,2.16,0.499,0.439,0.348,0.647,0.963,0.0,6.944,0.0,16.813,3.92,6.87,5.198,8.479,12.956,1.461,0.0,0.0,0.0,0.0,113.25,0.0,188.5,53.911,0.043,0.997,339.456,337.5,340.9,0.773,339.36,338.955,339.995,340.9,337.5,16972.8,16875.0,17045.0,38.645,16968.0,16947.75,16999.75,17045.0,16875.0,0.4942162043215651
97,15,9.74,0.02,7,13.478,8.999,16.83,1.928,13.282,12.381,15.067,16.83,8.999,33.899,26.466,39.157,2.592,33.801,32.885,35.433,39.157,31.074,0.0,0.0,0.0,0.0,178.0,155.0,195.0,10.26,0.026,0.978,36.518,36.24,36.96,0.179,36.5,36.36,36.625,36.96,36.24,1825.9,1812.0,1848.0,8.927,1825.0,1818.0,1831.25,1848.0,1812.0,4.821017651922158e-08
97,16,4.7,0.02,61,0.109,0.0,1.359,0.304,0.0,0.0,0.003,0.003,0.0,1.443,0.0,12.365,3.232,0.0,0.0,0.063,0.063,0.0,0.0,0.0,0.0,0.0,24.725,0.0,166.0,52.005,0.031,0.82,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8721810878587521
97,17,1.44,0.02,34,0.057,0.0,0.298,0.08,0.01,0.0,0.096,0.192,0.0,1.129,0.0,5.749,1.574,0.201,0.0,1.907,3.814,0.0,0.0,0.0,0.0,0.0,22.5,0.0,114.5,31.35,0.012,0.296,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9309263379511921
97,18,0.98,0.02,64,0.162,0.0,0.621,0.204,0.009,0.0,0.341,0.621,0.0,2.54,0.0,8.166,3.031,0.176,0.0,5.104,8.166,0.0,0.0,0.0,0.0,0.0,46.475,0.0,140.0,54.787,0.008,0.147,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8167560895258581
97,19,3.74,0.02,42,0.126,0.0,1.054,0.244,0.0,0.0,0.179,0.394,0.0,1.908,0.0,10.902,3.029,0.0,0.0,3.292,7.092,0.0,0.0,0.0,0.0,0.0,34.575,0.0,151.0,51.459,0.026,0.735,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8544682923048368
98,0,4.7,0.02,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.769,298.613,296.14,301.86,1.193,298.61,298.25,299.0,299.42,297.24,14930.65,14807.0,15093.0,59.669,14930.5,14912.5,14950.0,14971.0,14862.0,1.0
98,1,4.7,0.02,73,0.047,0.0,0.413,0.107,0.0,0.0,0.0,0.0,0.0,0.944,0.0,8.206,2.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,163.5,42.36,0.031,0.819,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9423830668652069
98,2,1.44,0.02,48,0.066,0.0,0.558,0.156,0.0,0.0,0.018,0.037,0.0,1.064,0.0,8.009,2.365,0.0,0.0,0.351,0.728,0.0,0.0,0.0,0.0,0.0,19.525,0.0,141.0,42.428,0.012,0.296,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9204075088329976
98,3,12.88,0.02,91,5.752,1.476,22.549,4.624,4.503,2.639,7.954,9.059,1.476,21.559,10.151,49.811,8.73,21.444,14.853,25.213,30.141,10.151,0.0,0.0,0.0,0.0,157.95,91.0,197.0,31.234,0.044,0.998,388.331,386.82,389.28,0.648,388.24,387.96,388.93,389.28,386.82,19416.55,19341.0,19464.0,32.404,19412.0,19398.0,19446.5,19464.0,19341.0,0.0007539510738852163
98,4,8.8,0.02,77,0.368,0.0,1.109,0.349,0.259,0.043,0.604,1.109,0.0,4.532,0.0,11.258,3.51,4.588,0.853,6.404,11.258,0.0,0.0,0.0,0.0,0.0,72.55,0.0,157.5,51.525,0.044,0.984,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.6309907882808566
98,5,5.86,0.02,74,0.102,0.0,0.482,0.166,0.0,0.0,0.112,0.173,0.0,1.672,0.0,8.1,2.613,0.0,0.0,2.233,4.018,0.0,0.0,0.0,0.0,0.0,31.225,0.0,160.0,49.073,0.035,0.893,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8797850598492248
98,6,11.3,3.64,34,6.08,4.344,8.377,1.002,6.027,5.473,6.522,7.787,4.344,4.693,3.206,6.365,0.788,4.629,4.269,5.04,5.785,3.206,0.0,0.0,0.0,0.0,21.529,14.5,28.0,3.713,0.029,1.0,1.114,1.06,1.22,0.041,1.1,1.095,1.13,1.18,1.06,55.7,53.0,61.0,2.027,55.0,54.75,56.5,59.0,53.0,0.000500293491481668
98,7,4.7,0.02,61,0.109,0.0,1.359,0.304,0.0,0.0,0.003,0.003,0.0,1.443,0.0,12.365,3.232,0.0,0.0,0.063,0.063,0.0,0.0,0.0,0.0,0.0,24.725,0.0,166.0,52.005,0.031,0.82,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8721810878587521
98,8,0.98,0.02,84,0.139,0.0,0.628,0.194,0.013,0.0,0.236,0.581,0.0,2.25,0.0,8.81,2.899,0.251,0.0,3.89,8.81,0.0,0.0,0.0,0.0,0.0,39.9,0.0,127.0,48.651,0.008,0.148,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8404247555869828
98,9,3.74,0.02,42,0.126,0.0,1.054,0.244,0.0,0.0,0.179,0.394,0.0,1.908,0.0,10.902,3.029,0.0,0.0,3.292,7.092,0.0,0.0,0.0,0.0,0.0,34.575,0.0,151.0,51.459,0.026,0.735,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8544682923048368
98,10,5.46,4.68,91,4.388,2.333,13.902,2.666,3.644,2.888,4.542,5.566,2.333,6.265,1.74,28.588,7.29,3.525,2.309,5.571,7.357,1.74,0.0,0.0,0.0,0.0,38.438,7.75,165.25,43.044,0.026,1.0,4.467,4.06,4.66,0.127,4.48,4.435,4.54,4.66,4.28,223.35,203.0,233.0,6.327,224.0,221.75,227.0,233.0,214.0,0.004149791310028347
98,11,0.98,0.02,64,0.162,0.0,0.621,0.204,0.009,0.0,0.341,0.621,0.0,2.54,0.0,8.166,3.031,0.176,0.0,5.104,8.166,0.0,0.0,0.0,0.0,0.0,46.475,0.0,140.0,54.787,0.008,0.147,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8167560895258581
98,12,11.64,0.02,74,0.564,0.0,2.16,0.499,0.439,0.348,0.647,0.963,0.0,6.944,0.0,16.813,3.92,6.87,5.198,8.479,12.956,1.461,0.0,0.0,0.0,0.0,113.25,0.0,188.5,53.911,0.043,0.997,339.456,337.5,340.9,0.773,339.36,338.955,339.995,340.9,337.5,16972.8,16875.0,17045.0,38.645,16968.0,16947.75,16999.75,17045.0,16875.0,0.4942162043215651
98,13,0.44,0.02,56,1.317,0.223,3.725,0.73,1.279,0.932,1.616,1.922,0.223,10.245,3.191,20.133,3.739,10.184,8.466,12.059,14.883,3.191,0.0,0.0,0.0,0.0,119.75,52.5,188.5,38.392,0.004,0.024,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.19285178599107222
98,14,14.62,0.02,71,1.464,0.221,2.701,0.683,1.241,0.929,2.011,2.701,0.221,11.026,3.203,17.104,3.266,10.267,9.109,13.468,17.104,3.203,0.0,0.0,0.0,0.0,133.125,55.0,196.5,33.929,0.034,0.998,257.679,256.54,259.04,0.701,257.51,257.08,258.165,259.04,256.54,12883.95,12827.0,12952.0,35.036,12875.5,12854.0,12908.25,12952.0,12827.0,0.16046117229749834
98,15,1.44,0.16,61,3.185,1.0,15.346,3.222,2.48,1.589,3.023,3.787,1.0,16.164,8.529,42.536,7.994,14.644,11.401,17.026,21.386,8.529,0.0,0.0,0.0,0.0,149.3,111.5,194.5,25.615,0.032,0.863,324.144,319.12,329.02,2.473,324.24,322.765,324.9,327.66,320.46,16207.2,15956.0,16451.0,123.639,16212.0,16138.25,16245.0,16383.0,16023.0,0.01865699584477283
98,16,14.82,0.02,42,0.568,0.0,1.176,0.326,0.537,0.355,0.796,1.176,0.0,6.842,0.0,12.373,3.199,7.042,4.937,9.228,12.373,0.0,0.0,0.0,0.0,0.0,103.875,0.0,182.5,44.229,0.031,0.999,145.401,144.6,146.5,0.489,145.37,145.145,145.545,146.12,144.6,7270.05,7230.0,7325.0,24.453,7268.5,7257.25,7277.25,7306.0,7230.0,0.49192051456029257
98,17,3.74,0.02,48,0.064,0.0,0.591,0.152,0.0,0.0,0.0,0.0,0.0,1.002,0.0,9.059,2.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.025,0.0,173.0,44.564,0.026,0.737,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9233174258212613
98,18,7.96,0.02,64,0.147,0.0,0.553,0.162,0.074,0.0,0.223,0.553,0.0,2.597,0.0,8.306,2.748,1.468,0.0,4.423,8.306,0.0,0.0,0.0,0.0,0.0,49.15,0.0,165.5,51.98,0.042,0.97,399.578,399.06,399.9,0.236,399.68,399.36,399.76,399.9,399.06,19978.9,19953.0,19995.0,11.802,19984.0,19968.0,19988.0,19995.0,19953.0,0.8322410079670796
98,19,0.98,0.02,85,0.172,0.0,0.803,0.211,0.08,0.0,0.273,0.458,0.0,2.715,0.0,7.611,2.849,1.593,0.0,5.357,7.611,0.0,0.0,0.0,0.0,0.0,50.225,0.0,142.0,52.235,0.008,0.147,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8065083441432467
99,0,4.7,0.02,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.769,298.613,296.14,301.86,1.193,298.61,298.25,299.0,299.42,297.24,14930.65,14807.0,15093.0,59.669,14930.5,14912.5,14950.0,14971.0,14862.0,1.0
99,1,4.7,0.02,73,0.047,0.0,0.413,0.107,0.0,0.0,0.0,0.0,0.0,0.944,0.0,8.206,2.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,163.5,42.36,0.031,0.819,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9423830668652069
99,2,3.74,0.02,36,0.08,0.0,0.922,0.218,0.0,0.0,0.008,0.008,0.0,1.105,0.0,8.883,2.634,0.0,0.0,0.157,0.157,0.0,0.0,0.0,0.0,0.0,19.7,0.0,177.0,46.664,0.026,0.735,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9044233668850226
99,3,1.44,0.02,48,0.066,0.0,0.558,0.156,0.0,0.0,0.018,0.037,0.0,1.064,0.0,8.009,2.365,0.0,0.0,0.351,0.728,0.0,0.0,0.0,0.0,0.0,19.525,0.0,141.0,42.428,0.012,0.296,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9204075088329976
99,4,5.86,0.02,74,0.102,0.0,0.482,0.166,0.0,0.0,0.112,0.173,0.0,1.672,0.0,8.1,2.613,0.0,0.0,2.233,4.018,0.0,0.0,0.0,0.0,0.0,31.225,0.0,160.0,49.073,0.035,0.893,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8797850598492248
99,5,4.7,0.02,61,0.109,0.0,1.359,0.304,0.0,0.0,0.003,0.003,0.0,1.443,0.0,12.365,3.232,0.0,0.0,0.063,0.063,0.0,0.0,0.0,0.0,0.0,24.725,0.0,166.0,52.005,0.031,0.82,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8721810878587521
99,6,3.74,0.02,42,0.126,0.0,1.054,0.244,0.0,0.0,0.179,0.394,0.0,1.908,0.0,10.902,3.029,0.0,0.0,3.292,7.092,0.0,0.0,0.0,0.0,0.0,34.575,0.0,151.0,51.459,0.026,0.735,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8544682923048368
99,7,4.6,0.02,84,0.036,0.0,0.278,0.086,0.0,0.0,0.0,0.0,0.0,0.719,0.0,5.521,1.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.325,0.0,110.0,34.246,0.03,0.814,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9557892853583292
99,8,7.96,0.02,64,0.147,0.0,0.553,0.162,0.074,0.0,0.223,0.553,0.0,2.597,0.0,8.306,2.748,1.468,0.0,4.423,8.306,0.0,0.0,0.0,0.0,0.0,49.15,0.0,165.5,51.98,0.042,0.97,399.578,399.06,399.9,0.236,399.68,399.36,399.76,399.9,399.06,19978.9,19953.0,19995.0,11.802,19984.0,19968.0,19988.0,19995.0,19953.0,0.8322410079670796
99,9,0.98,0.02,30,0.158,0.0,1.141,0.27,0.0,0.0,0.229,0.477,0.0,2.199,0.0,9.353,2.937,0.0,0.0,4.227,9.353,0.0,0.0,0.0,0.0,0.0,39.85,0.0,153.0,51.103,0.008,0.147,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8205029668732533
99,10,0.98,0.02,85,0.172,0.0,0.803,0.211,0.08,0.0,0.273,0.458,0.0,2.715,0.0,7.611,2.849,1.593,0.0,5.357,7.611,0.0,0.0,0.0,0.0,0.0,50.225,0.0,142.0,52.235,0.008,0.147,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8065083441432467
99,11,8.8,0.02,35,0.097,0.0,0.652,0.177,0.0,0.0,0.089,0.139,0.0,1.759,0.0,9.576,3.031,0.0,0.0,1.763,2.76,0.0,0.0,0.0,0.0,0.0,33.95,0.0,183.0,57.698,0.033,0.973,201.689,199.66,203.54,0.87,201.7,201.165,202.185,203.54,199.66,10084.45,9983.0,10177.0,43.486,10085.0,10058.25,10109.25,10177.0,9983.0,0.8858460329277068
99,12,11.64,0.02,94,1.603,0.543,3.981,0.842,1.487,0.966,2.144,2.741,0.543,12.218,6.153,20.066,3.593,11.82,10.05,14.281,20.066,6.153,0.0,0.0,0.0,0.0,148.1,99.5,195.0,28.273,0.046,0.997,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.13483425917030126
99,13,14.82,0.02,47,0.621,0.039,1.168,0.354,0.707,0.292,0.849,1.168,0.039,7.178,0.572,11.344,3.352,8.182,4.423,9.923,11.344,0.572,0.0,0.0,0.0,0.0,110.9,10.0,186.5,49.337,0.031,0.999,163.292,162.36,164.34,0.478,163.2,162.97,163.665,164.34,162.36,8164.6,8118.0,8217.0,23.907,8160.0,8148.5,8183.25,8217.0,8118.0,0.46004257594783604
99,14,0.44,0.02,56,1.317,0.223,3.725,0.73,1.279,0.932,1.616,1.922,0.223,10.245,3.191,20.133,3.739,10.184,8.466,12.059,14.883,3.191,0.0,0.0,0.0,0.0,119.75,52.5,188.5,38.392,0.004,0.024,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.19285178599107222
99,15,14.62,0.02,10,13.075,9.056,16.251,1.655,13.468,12.203,13.735,15.996,10.315,32.852,25.225,37.577,2.882,33.545,31.829,34.63,37.577,29.148,0.0,0.0,0.0,0.0,173.75,126.5,196.5,16.424,0.029,0.999,34.555,34.06,35.02,0.231,34.59,34.36,34.685,35.02,34.06,1727.75,1703.0,1751.0,11.554,1729.5,1718.0,1734.25,1751.0,1703.0,7.98151329386579e-08
99,16,3.74,0.02,23,0.106,0.0,0.434,0.163,0.0,0.0,0.191,0.434,0.0,2.103,0.0,8.632,3.231,0.0,0.0,3.795,8.632,0.0,0.0,0.0,0.0,0.0,41.9,0.0,172.0,64.384,0.023,0.672,308.723,306.12,311.04,1.279,308.43,308.13,309.41,311.04,306.6,15436.15,15306.0,15552.0,63.954,15421.5,15406.5,15470.5,15552.0,15330.0,0.8761130875421353
99,17,0.98,0.02,42,0.164,0.0,0.967,0.258,0.044,0.0,0.187,0.419,0.0,2.375,0.0,11.129,3.147,0.843,0.0,3.72,8.609,0.0,0.0,0.0,0.0,0.0,40.925,0.0,164.0,49.643,0.008,0.148,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8148247683896449
99,18,1.44,1.32,73,5.522,1.669,10.193,2.018,5.236,4.488,6.784,10.193,1.669,21.682,10.737,28.376,4.522,23.101,18.835,25.369,28.376,10.737,0.0,0.0,0.0,0.0,156.55,115.0,194.0,19.855,0.025,0.926,49.728,48.38,50.88,0.677,49.78,49.26,50.155,50.88,48.38,2486.4,2419.0,2544.0,33.828,2489.0,2463.0,2507.75,2544.0,2419.0,0.0010052278614555107
99,19,4.7,0.02,48,0.045,0.0,0.463,0.135,0.0,0.0,0.0,0.0,0.0,0.734,0.0,8.733,2.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.625,0.0,174.0,42.583,0.031,0.82,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9451386798312491
100,0,4.7,0.02,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.769,298.613,296.14,301.86,1.193,298.61,298.25,299.0,299.42,297.24,14930.65,14807.0,15093.0,59.669,14930.5,14912.5,14950.0,14971.0,14862.0,1.0
100,1,4.6,0.02,84,0.036,0.0,0.278,0.086,0.0,0.0,0.0,0.0,0.0,0.719,0.0,5.521,1.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.325,0.0,110.0,34.246,0.03,0.814,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9557892853583292
100,2,4.7,0.02,48,0.045,0.0,0.463,0.135,0.0,0.0,0.0,0.0,0.0,0.734,0.0,8.733,2.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.625,0.0,174.0,42.583,0.031,0.82,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9451386798312491
100,3,4.7,0.02,30,0.025,0.0,0.451,0.098,0.0,0.0,0.0,0.0,0.0,0.503,0.0,8.959,1.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.025,0.0,178.5,38.946,0.028,0.78,320.256,318.78,322.08,1.027,320.32,319.25,320.925,322.08,318.78,16012.8,15939.0,16104.0,51.346,16016.0,15962.5,16046.25,16104.0,15939.0,0.9688508788718215
