generation,entity_id,field_ratio_threshold,J1,J0,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,avg_accum_field_coverage_per_neuron_mean,avg_accum_field_coverage_per_neuron_std,avg_accum_field_coverage_per_neuron_median,avg_accum_field_coverage_per_neuron_q1,avg_accum_field_coverage_per_neuron_q3,avg_accum_field_coverage_per_neuron_whishi,avg_accum_field_coverage_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,fitness
2,13,0.42,1.5,-0.4,49.159,47.38,50.416,0.682,49.164,48.756,49.687,50.416,47.38,28.327,25.902,30.069,0.965,28.416,27.996,28.759,29.888,27.245,0.321,0.0,2.544,0.723,103.381,97.506,129.5,6.718,0.001,0.019,113.798,112.74,114.58,0.451,113.74,113.53,114.17,114.58,112.74,35.957,0.005,35.958,35.954,35.96,35.965,35.946,5689.9,5637.0,5729.0,22.552,5687.0,5676.5,5708.5,5729.0,5637.0,2.0554139362261136e-27
2,14,0.52,1.12,-0.58,49.185,47.965,49.988,0.598,49.417,48.921,49.582,49.988,47.965,28.354,26.259,29.84,0.744,28.347,28.041,28.73,29.211,27.316,0.221,0.015,2.02,0.423,100.68,93.003,107.154,3.755,0.001,0.019,113.982,112.98,114.72,0.426,114.02,113.755,114.215,114.72,113.42,35.957,0.005,35.957,35.955,35.96,35.965,35.951,5699.1,5649.0,5736.0,21.291,5701.0,5687.75,5710.75,5736.0,5671.0,1.9899099221410032e-27
2,15,0.61,0.14,-0.6,49.132,47.916,49.881,0.554,49.264,48.862,49.611,49.881,47.916,28.665,27.423,29.83,0.643,28.759,28.481,29.034,29.83,28.052,0.647,0.003,3.575,1.003,103.04,99.462,109.852,2.873,0.001,0.019,113.876,113.34,114.7,0.362,113.78,113.575,114.055,114.7,113.34,35.957,0.007,35.959,35.951,35.961,35.967,35.945,5693.8,5667.0,5735.0,18.079,5689.0,5678.75,5702.75,5735.0,5667.0,2.126243434409205e-27
2,16,0.24,0.94,-0.6,49.193,47.794,50.252,0.575,49.304,48.848,49.417,50.252,48.254,28.463,27.649,29.292,0.377,28.55,28.254,28.697,29.292,27.649,0.296,0.034,1.91,0.474,101.969,96.347,108.513,2.927,0.001,0.019,113.968,113.36,114.84,0.367,113.94,113.71,114.26,114.84,113.36,35.959,0.006,35.957,35.954,35.962,35.964,35.951,5698.4,5668.0,5742.0,18.326,5697.0,5685.5,5713.0,5742.0,5668.0,1.9712706354959885e-27
2,17,0.61,1.42,-0.66,49.184,47.806,50.54,0.644,49.279,48.751,49.608,50.54,47.806,28.652,27.143,30.361,0.641,28.678,28.36,28.93,29.583,27.879,0.496,0.006,3.827,0.966,102.62,99.629,108.661,2.171,0.001,0.02,113.966,113.4,114.62,0.352,114.02,113.69,114.26,114.62,113.4,35.957,0.004,35.958,35.955,35.959,35.964,35.954,5698.3,5670.0,5731.0,17.61,5701.0,5684.5,5713.0,5731.0,5670.0,1.9922655419616936e-27
2,18,0.81,1.24,-0.8,49.099,47.429,50.003,0.688,49.258,48.838,49.64,50.003,48.258,28.284,26.852,28.997,0.495,28.366,28.135,28.56,28.997,27.848,0.289,0.003,1.877,0.425,101.828,95.909,106.828,2.316,0.001,0.019,114.023,113.14,114.56,0.373,114.09,113.95,114.28,114.56,113.46,35.958,0.005,35.959,35.956,35.96,35.964,35.951,5701.15,5657.0,5728.0,18.674,5704.5,5697.5,5714.0,5728.0,5673.0,2.2162951039190316e-27
2,19,0.81,1.1,-0.18,49.035,48.403,49.802,0.419,48.912,48.653,49.382,49.802,48.403,28.443,27.246,29.45,0.535,28.472,28.157,28.848,29.45,27.246,0.269,0.006,1.918,0.425,104.526,97.738,111.634,3.934,0.001,0.021,114.032,113.06,114.84,0.392,114.07,113.775,114.23,114.84,113.58,35.955,0.005,35.955,35.95,35.958,35.964,35.946,5701.6,5653.0,5742.0,19.584,5703.5,5688.75,5711.5,5742.0,5679.0,2.4024536990134413e-27
3,0,0.02,1.1,-0.8,48.66,46.675,49.976,0.954,48.995,48.233,49.354,49.976,46.675,28.729,27.049,30.103,0.757,28.957,28.297,29.133,30.103,27.049,0.181,0.003,1.027,0.242,103.328,95.096,110.636,3.78,0.001,0.018,113.963,112.82,114.86,0.417,114.0,113.87,114.15,114.5,113.5,35.956,0.005,35.956,35.953,35.96,35.964,35.949,5698.15,5641.0,5743.0,20.86,5700.0,5693.5,5707.5,5725.0,5675.0,3.837773791249096e-27
3,1,0.37,1.44,-0.8,48.783,46.864,49.581,0.762,49.049,48.57,49.309,49.581,47.623,28.31,26.714,29.939,0.725,28.254,27.994,28.771,29.093,27.274,0.459,0.037,3.676,0.863,102.289,94.411,108.176,3.281,0.001,0.02,113.92,113.12,114.74,0.418,113.91,113.66,114.26,114.74,113.12,35.955,0.004,35.955,35.951,35.958,35.963,35.95,5696.0,5656.0,5737.0,20.912,5695.5,5683.0,5713.0,5737.0,5656.0,3.292375999919461e-27
3,2,0.66,1.04,-0.22,48.941,47.274,49.792,0.712,48.997,48.594,49.603,49.792,47.274,28.288,26.299,29.461,0.701,28.454,28.051,28.644,29.461,27.505,0.25,0.0,1.852,0.41,102.822,99.236,110.057,2.877,0.001,0.021,113.835,113.24,114.56,0.346,113.79,113.64,114.105,114.56,113.24,35.956,0.005,35.956,35.953,35.96,35.964,35.947,5691.75,5662.0,5728.0,17.28,5689.5,5682.0,5705.25,5728.0,5662.0,2.700531803012654e-27
3,3,0.37,0.14,-0.66,49.016,47.296,50.013,0.747,49.106,48.665,49.56,50.013,47.75,28.416,27.306,29.417,0.588,28.433,27.926,28.816,29.417,27.306,0.31,0.012,2.248,0.537,102.191,95.221,112.759,3.854,0.001,0.018,113.857,113.16,114.8,0.477,113.8,113.535,114.215,114.8,113.16,35.958,0.005,35.959,35.955,35.96,35.965,35.95,5692.85,5658.0,5740.0,23.835,5690.0,5676.75,5710.75,5740.0,5658.0,2.4595055738518193e-27
3,4,0.32,1.48,-0.36,48.93,46.413,50.094,0.886,49.013,48.618,49.489,50.094,48.424,28.467,27.5,29.454,0.543,28.582,28.069,28.839,29.454,27.5,0.465,0.007,4.266,0.913,102.557,97.329,110.13,3.487,0.001,0.02,113.94,113.46,114.58,0.313,113.93,113.66,114.165,114.58,113.46,35.958,0.005,35.959,35.955,35.963,35.966,35.948,5697.0,5673.0,5729.0,15.646,5696.5,5683.0,5708.25,5729.0,5673.0,2.738150754996446e-27
3,5,0.67,1.44,-0.64,49.019,46.19,50.203,1.008,49.219,48.814,49.721,50.203,47.964,28.332,26.043,29.322,0.788,28.492,27.984,28.873,29.322,26.923,0.148,0.008,0.722,0.173,101.43,94.615,104.952,2.653,0.001,0.02,113.869,113.26,114.62,0.362,113.85,113.64,114.12,114.62,113.26,35.957,0.005,35.956,35.953,35.962,35.966,35.948,5693.45,5663.0,5731.0,18.107,5692.5,5682.0,5706.0,5731.0,5663.0,2.4494946332194075e-27
3,6,0.81,1.12,-0.18,49.4,48.599,49.957,0.36,49.417,49.135,49.691,49.957,48.599,28.213,27.073,29.256,0.547,28.286,27.845,28.494,29.256,27.073,0.685,0.021,3.575,0.903,102.589,96.472,112.034,3.549,0.001,0.021,113.965,113.52,114.76,0.304,113.92,113.79,114.06,114.32,113.52,35.956,0.004,35.956,35.954,35.958,35.961,35.951,5698.25,5676.0,5738.0,15.202,5696.0,5689.5,5703.0,5716.0,5676.0,1.5216105655886572e-27
3,7,0.63,1.46,-0.18,49.056,48.024,50.565,0.651,49.119,48.459,49.458,50.565,48.024,28.234,26.822,29.553,0.677,28.224,27.823,28.56,29.553,26.822,0.689,0.006,3.431,0.982,102.273,96.893,109.749,3.523,0.001,0.02,113.97,113.08,114.54,0.42,114.04,113.66,114.345,114.54,113.08,35.958,0.005,35.959,35.955,35.96,35.966,35.95,5698.5,5654.0,5727.0,20.989,5702.0,5683.0,5717.25,5727.0,5654.0,2.3379075369152114e-27
3,8,0.04,0.5,-0.1,49.57,48.088,50.716,0.562,49.593,49.416,49.924,50.205,49.235,28.606,27.485,29.662,0.505,28.584,28.324,28.764,28.848,27.887,0.684,0.009,2.804,0.764,102.758,97.669,115.421,3.845,0.001,0.02,113.846,113.26,114.72,0.375,113.87,113.52,114.125,114.72,113.26,35.958,0.005,35.958,35.955,35.96,35.967,35.948,5692.3,5663.0,5736.0,18.773,5693.5,5676.0,5706.25,5736.0,5663.0,1.2296417733321826e-27
3,9,0.81,1.24,-0.8,49.099,47.429,50.003,0.688,49.258,48.838,49.64,50.003,48.258,28.284,26.852,28.997,0.495,28.366,28.135,28.56,28.997,27.848,0.289,0.003,1.877,0.425,101.828,95.909,106.828,2.316,0.001,0.019,114.023,113.14,114.56,0.373,114.09,113.95,114.28,114.56,113.46,35.958,0.005,35.959,35.956,35.96,35.964,35.951,5701.15,5657.0,5728.0,18.674,5704.5,5697.5,5714.0,5728.0,5673.0,2.2162951039190316e-27
3,10,0.44,1.24,-0.74,49.101,45.771,50.718,1.108,49.382,49.16,49.537,49.847,49.054,28.409,26.082,29.829,0.807,28.373,27.983,29.045,29.829,27.431,0.403,0.0,2.407,0.681,100.542,95.744,105.525,2.446,0.001,0.018,113.926,113.18,114.54,0.304,113.96,113.735,114.05,114.5,113.56,35.958,0.005,35.958,35.954,35.962,35.97,35.949,5696.3,5659.0,5727.0,15.212,5698.0,5686.75,5702.5,5725.0,5678.0,2.2111803420952922e-27
3,11,0.24,0.56,-0.8,49.114,47.027,49.891,0.779,49.371,48.851,49.625,49.891,48.074,28.412,27.563,29.767,0.486,28.337,28.135,28.596,29.238,27.563,0.528,0.038,3.363,0.877,101.798,96.784,108.389,2.818,0.001,0.018,113.756,113.26,114.56,0.33,113.64,113.48,114.045,114.56,113.26,35.957,0.005,35.957,35.952,35.961,35.97,35.949,5687.8,5663.0,5728.0,16.488,5682.0,5674.0,5702.25,5728.0,5663.0,2.176890266691713e-27
3,12,0.89,0.16,-0.66,49.132,48.053,50.058,0.618,49.166,48.736,49.648,50.058,48.053,28.426,27.687,29.568,0.497,28.323,28.006,28.753,29.568,27.687,0.34,0.012,1.333,0.39,101.437,96.209,108.913,3.211,0.001,0.02,113.94,113.34,114.6,0.305,113.94,113.745,114.035,114.28,113.34,35.958,0.005,35.958,35.954,35.962,35.972,35.947,5697.0,5667.0,5730.0,15.241,5697.0,5687.25,5701.75,5714.0,5667.0,2.1280576621565435e-27
3,13,0.61,0.14,-0.6,49.132,47.916,49.881,0.554,49.264,48.862,49.611,49.881,47.916,28.665,27.423,29.83,0.643,28.759,28.481,29.034,29.83,28.052,0.647,0.003,3.575,1.003,103.04,99.462,109.852,2.873,0.001,0.019,113.876,113.34,114.7,0.362,113.78,113.575,114.055,114.7,113.34,35.957,0.007,35.959,35.951,35.961,35.967,35.945,5693.8,5667.0,5735.0,18.079,5689.0,5678.75,5702.75,5735.0,5667.0,2.126243434409205e-27
3,14,0.68,0.54,-0.24,49.018,47.445,50.045,0.617,48.992,48.817,49.524,50.045,47.905,28.479,27.819,29.85,0.489,28.27,28.173,28.695,29.213,27.819,0.349,0.024,3.423,0.727,102.102,97.811,109.983,3.264,0.001,0.02,113.892,113.18,114.88,0.415,113.91,113.605,114.185,114.88,113.18,35.957,0.006,35.958,35.953,35.96,35.969,35.943,5694.6,5659.0,5744.0,20.764,5695.5,5680.25,5709.25,5744.0,5659.0,2.451828629563765e-27
3,15,0.13,1.5,-0.4,49.283,48.7,50.169,0.388,49.208,49.01,49.47,49.852,48.7,28.532,27.398,29.459,0.457,28.487,28.368,28.725,29.193,28.245,0.516,0.006,3.226,0.77,102.319,97.581,107.081,2.511,0.001,0.021,113.903,113.4,114.56,0.309,113.87,113.67,114.12,114.56,113.4,35.957,0.005,35.958,35.954,35.961,35.966,35.945,5695.15,5670.0,5728.0,15.457,5693.5,5683.5,5706.0,5728.0,5670.0,1.761974562078334e-27
3,16,0.17,1.04,-0.6,49.146,47.572,50.45,0.701,49.173,48.879,49.532,50.45,48.032,28.602,27.353,29.633,0.6,28.685,28.19,29.065,29.633,27.353,0.256,0.003,1.623,0.382,102.406,97.114,118.325,4.584,0.001,0.018,114.023,113.18,114.68,0.386,113.93,113.85,114.305,114.68,113.18,35.956,0.006,35.957,35.953,35.959,35.967,35.949,5701.15,5659.0,5734.0,19.285,5696.5,5692.5,5715.25,5734.0,5659.0,2.0894532734346012e-27
3,17,0.05,0.56,-0.18,49.218,47.898,49.944,0.545,49.353,48.866,49.723,49.944,47.898,28.603,26.965,29.763,0.709,28.71,28.264,29.034,29.763,27.365,0.401,0.0,2.215,0.583,102.865,98.794,106.723,2.232,0.001,0.02,113.854,113.3,114.82,0.425,113.81,113.515,114.1,114.82,113.3,35.955,0.005,35.954,35.952,35.959,35.963,35.945,5692.7,5665.0,5741.0,21.253,5690.5,5675.75,5705.0,5741.0,5665.0,1.9101240259235368e-27
3,18,0.37,0.14,-0.8,48.814,45.665,50.484,1.05,48.939,48.395,49.523,50.484,47.659,28.182,25.16,29.312,0.968,28.391,27.873,28.745,29.312,26.709,0.353,0.0,4.143,0.879,101.493,91.385,111.985,4.578,0.001,0.019,114.039,113.02,114.5,0.355,114.12,113.99,114.245,114.5,113.78,35.954,0.005,35.953,35.952,35.958,35.966,35.945,5701.95,5651.0,5725.0,17.758,5706.0,5699.5,5712.25,5725.0,5689.0,3.1672000275532688e-27
3,19,0.37,0.14,-0.8,48.814,45.665,50.484,1.05,48.939,48.395,49.523,50.484,47.659,28.182,25.16,29.312,0.968,28.391,27.873,28.745,29.312,26.709,0.353,0.0,4.143,0.879,101.493,91.385,111.985,4.578,0.001,0.019,114.039,113.02,114.5,0.355,114.12,113.99,114.245,114.5,113.78,35.954,0.005,35.953,35.952,35.958,35.966,35.945,5701.95,5651.0,5725.0,17.758,5706.0,5699.5,5712.25,5725.0,5689.0,3.1672000275532688e-27
4,0,0.02,1.1,-0.8,48.66,46.675,49.976,0.954,48.995,48.233,49.354,49.976,46.675,28.729,27.049,30.103,0.757,28.957,28.297,29.133,30.103,27.049,0.181,0.003,1.027,0.242,103.328,95.096,110.636,3.78,0.001,0.018,113.963,112.82,114.86,0.417,114.0,113.87,114.15,114.5,113.5,35.956,0.005,35.956,35.953,35.96,35.964,35.949,5698.15,5641.0,5743.0,20.86,5700.0,5693.5,5707.5,5725.0,5675.0,3.837773791249096e-27
4,1,0.37,1.44,-0.8,48.783,46.864,49.581,0.762,49.049,48.57,49.309,49.581,47.623,28.31,26.714,29.939,0.725,28.254,27.994,28.771,29.093,27.274,0.459,0.037,3.676,0.863,102.289,94.411,108.176,3.281,0.001,0.02,113.92,113.12,114.74,0.418,113.91,113.66,114.26,114.74,113.12,35.955,0.004,35.955,35.951,35.958,35.963,35.95,5696.0,5656.0,5737.0,20.912,5695.5,5683.0,5713.0,5737.0,5656.0,3.292375999919461e-27
4,2,0.12,0.14,-0.8,48.658,46.89,49.686,0.817,48.862,47.955,49.333,49.686,46.89,28.618,26.493,30.61,0.957,28.629,27.926,29.141,30.61,26.493,0.477,0.021,3.037,0.748,101.582,95.763,106.155,2.845,0.001,0.019,113.852,113.16,114.58,0.359,113.89,113.68,114.1,114.58,113.16,35.957,0.006,35.958,35.953,35.961,35.967,35.944,5692.6,5658.0,5729.0,17.943,5694.5,5684.0,5705.0,5729.0,5658.0,3.845764729205675e-27
4,3,0.45,0.14,-0.8,48.817,46.31,50.346,1.068,49.116,48.277,49.512,50.346,47.637,28.273,25.403,30.123,0.95,28.361,27.985,28.776,29.279,27.855,0.635,0.033,4.307,0.994,102.56,96.464,111.743,4.175,0.001,0.019,113.84,112.7,114.62,0.384,113.88,113.66,114.05,114.62,113.4,35.958,0.005,35.957,35.954,35.962,35.967,35.95,5692.0,5635.0,5731.0,19.209,5694.0,5683.0,5702.5,5731.0,5670.0,3.154328115535243e-27
4,4,0.32,1.48,-0.36,48.93,46.413,50.094,0.886,49.013,48.618,49.489,50.094,48.424,28.467,27.5,29.454,0.543,28.582,28.069,28.839,29.454,27.5,0.465,0.007,4.266,0.913,102.557,97.329,110.13,3.487,0.001,0.02,113.94,113.46,114.58,0.313,113.93,113.66,114.165,114.58,113.46,35.958,0.005,35.959,35.955,35.963,35.966,35.948,5697.0,5673.0,5729.0,15.646,5696.5,5683.0,5708.25,5729.0,5673.0,2.738150754996446e-27
4,5,0.66,0.46,-0.26,49.01,47.892,49.923,0.625,49.077,48.495,49.513,49.923,47.892,28.388,27.429,29.438,0.45,28.437,28.23,28.701,28.794,27.617,0.426,0.003,3.863,0.822,101.834,96.997,108.281,3.133,0.001,0.02,114.006,113.12,114.6,0.38,114.07,113.61,114.3,114.6,113.12,35.956,0.005,35.956,35.953,35.96,35.966,35.947,5700.3,5656.0,5730.0,18.979,5703.5,5680.5,5715.0,5730.0,5656.0,2.4778114705247062e-27
4,6,0.37,0.14,-0.66,49.016,47.296,50.013,0.747,49.106,48.665,49.56,50.013,47.75,28.416,27.306,29.417,0.588,28.433,27.926,28.816,29.417,27.306,0.31,0.012,2.248,0.537,102.191,95.221,112.759,3.854,0.001,0.018,113.857,113.16,114.8,0.477,113.8,113.535,114.215,114.8,113.16,35.958,0.005,35.959,35.955,35.96,35.965,35.95,5692.85,5658.0,5740.0,23.835,5690.0,5676.75,5710.75,5740.0,5658.0,2.4595055738518193e-27
4,7,0.68,0.54,-0.24,49.018,47.445,50.045,0.617,48.992,48.817,49.524,50.045,47.905,28.479,27.819,29.85,0.489,28.27,28.173,28.695,29.213,27.819,0.349,0.024,3.423,0.727,102.102,97.811,109.983,3.264,0.001,0.02,113.892,113.18,114.88,0.415,113.91,113.605,114.185,114.88,113.18,35.957,0.006,35.958,35.953,35.96,35.969,35.943,5694.6,5659.0,5744.0,20.764,5695.5,5680.25,5709.25,5744.0,5659.0,2.451828629563765e-27
4,8,0.67,0.62,-0.64,49.092,46.62,49.771,0.721,49.193,48.863,49.61,49.771,48.345,28.374,26.963,29.295,0.566,28.359,27.991,28.913,29.295,26.963,0.439,0.013,2.243,0.604,101.733,94.625,107.395,2.933,0.001,0.019,113.94,113.14,114.8,0.514,113.93,113.51,114.43,114.8,113.14,35.957,0.006,35.957,35.953,35.962,35.966,35.944,5697.0,5657.0,5740.0,25.681,5696.5,5675.5,5721.5,5740.0,5657.0,2.2375065337823698e-27
4,9,0.63,0.94,-0.18,48.987,47.335,49.646,0.58,49.175,48.668,49.39,49.646,47.818,28.278,27.328,29.053,0.511,28.396,27.872,28.642,29.053,27.328,0.391,0.009,1.978,0.539,100.935,96.434,105.911,2.53,0.001,0.02,113.909,113.12,114.74,0.409,114.01,113.69,114.105,114.66,113.12,35.958,0.006,35.958,35.954,35.961,35.97,35.946,5695.45,5656.0,5737.0,20.454,5700.5,5684.5,5705.25,5733.0,5656.0,2.551277275923407e-27
4,10,0.81,1.24,-0.8,49.099,47.429,50.003,0.688,49.258,48.838,49.64,50.003,48.258,28.284,26.852,28.997,0.495,28.366,28.135,28.56,28.997,27.848,0.289,0.003,1.877,0.425,101.828,95.909,106.828,2.316,0.001,0.019,114.023,113.14,114.56,0.373,114.09,113.95,114.28,114.56,113.46,35.958,0.005,35.959,35.956,35.96,35.964,35.951,5701.15,5657.0,5728.0,18.674,5704.5,5697.5,5714.0,5728.0,5673.0,2.2162951039190316e-27
4,11,0.44,1.24,-0.74,49.101,45.771,50.718,1.108,49.382,49.16,49.537,49.847,49.054,28.409,26.082,29.829,0.807,28.373,27.983,29.045,29.829,27.431,0.403,0.0,2.407,0.681,100.542,95.744,105.525,2.446,0.001,0.018,113.926,113.18,114.54,0.304,113.96,113.735,114.05,114.5,113.56,35.958,0.005,35.958,35.954,35.962,35.97,35.949,5696.3,5659.0,5727.0,15.212,5698.0,5686.75,5702.5,5725.0,5678.0,2.2111803420952922e-27
4,12,0.24,0.56,-0.8,49.114,47.027,49.891,0.779,49.371,48.851,49.625,49.891,48.074,28.412,27.563,29.767,0.486,28.337,28.135,28.596,29.238,27.563,0.528,0.038,3.363,0.877,101.798,96.784,108.389,2.818,0.001,0.018,113.756,113.26,114.56,0.33,113.64,113.48,114.045,114.56,113.26,35.957,0.005,35.957,35.952,35.961,35.97,35.949,5687.8,5663.0,5728.0,16.488,5682.0,5674.0,5702.25,5728.0,5663.0,2.176890266691713e-27
4,13,0.12,0.2,-0.66,48.931,47.158,50.289,0.814,48.842,48.323,49.532,50.289,47.158,28.338,27.205,29.118,0.584,28.312,28.042,28.969,29.118,27.205,0.294,0.009,1.43,0.377,101.261,95.795,107.691,3.191,0.001,0.02,113.818,113.32,114.4,0.284,113.78,113.66,114.005,114.4,113.32,35.957,0.005,35.957,35.955,35.96,35.964,35.95,5690.9,5666.0,5720.0,14.191,5689.0,5683.0,5700.25,5720.0,5666.0,2.7333254058560044e-27
4,14,0.61,0.14,-0.6,49.132,47.916,49.881,0.554,49.264,48.862,49.611,49.881,47.916,28.665,27.423,29.83,0.643,28.759,28.481,29.034,29.83,28.052,0.647,0.003,3.575,1.003,103.04,99.462,109.852,2.873,0.001,0.019,113.876,113.34,114.7,0.362,113.78,113.575,114.055,114.7,113.34,35.957,0.007,35.959,35.951,35.961,35.967,35.945,5693.8,5667.0,5735.0,18.079,5689.0,5678.75,5702.75,5735.0,5667.0,2.126243434409205e-27
4,15,0.17,0.72,-0.6,49.26,48.158,50.529,0.663,49.358,48.751,49.776,50.529,48.158,28.412,26.942,29.375,0.549,28.559,28.13,28.759,29.375,27.311,0.273,0.0,2.163,0.454,101.124,93.837,110.746,3.949,0.001,0.019,113.937,113.38,114.6,0.336,113.95,113.605,114.185,114.6,113.38,35.958,0.005,35.957,35.955,35.959,35.965,35.951,5696.85,5669.0,5730.0,16.803,5697.5,5680.25,5709.25,5730.0,5669.0,1.8134551084613937e-27
4,16,0.24,0.56,-0.1,48.957,46.724,50.382,0.778,48.908,48.623,49.491,50.382,48.067,28.519,27.338,29.708,0.622,28.599,28.149,28.83,29.708,27.338,0.247,0.015,1.416,0.329,103.205,99.256,110.772,3.065,0.001,0.02,114.007,113.28,114.56,0.391,114.03,113.73,114.37,114.56,113.28,35.958,0.005,35.957,35.955,35.961,35.966,35.949,5700.35,5664.0,5728.0,19.528,5701.5,5686.5,5718.5,5728.0,5664.0,2.646330769428065e-27
4,17,0.32,1.48,-0.8,48.896,47.227,50.702,1.023,48.985,48.139,49.713,50.702,47.227,28.498,25.694,30.26,0.882,28.519,28.217,28.924,29.652,27.506,0.564,0.018,3.861,1.001,101.978,95.652,106.35,2.619,0.001,0.019,113.876,113.12,114.6,0.424,113.83,113.645,114.16,114.6,113.12,35.957,0.006,35.956,35.954,35.958,35.96,35.947,5693.8,5656.0,5730.0,21.208,5691.5,5682.25,5708.0,5730.0,5656.0,2.8564593145670088e-27
4,18,0.63,1.46,-0.74,48.89,46.376,50.235,0.89,49.104,48.129,49.414,50.235,46.376,28.559,26.891,30.988,0.859,28.49,28.291,28.726,29.004,28.204,0.434,0.026,3.054,0.77,102.33,95.695,110.815,3.076,0.001,0.019,113.897,113.24,114.34,0.301,113.9,113.73,114.125,114.34,113.24,35.957,0.004,35.957,35.955,35.959,35.963,35.95,5694.85,5662.0,5717.0,15.031,5695.0,5686.5,5706.25,5717.0,5662.0,2.879966768000484e-27
4,19,0.44,0.6,-0.34,49.137,47.77,50.115,0.576,49.171,48.839,49.485,50.115,48.275,28.548,27.313,29.515,0.601,28.536,28.065,29.016,29.515,27.313,0.416,0.006,1.777,0.565,103.103,96.984,114.463,3.993,0.001,0.02,113.817,113.26,114.5,0.316,113.77,113.615,114.0,114.5,113.26,35.956,0.004,35.956,35.955,35.959,35.962,35.95,5690.85,5663.0,5725.0,15.777,5688.5,5680.75,5700.0,5725.0,5663.0,2.1132369697158847e-27
5,0,0.12,0.14,-0.8,48.658,46.89,49.686,0.817,48.862,47.955,49.333,49.686,46.89,28.618,26.493,30.61,0.957,28.629,27.926,29.141,30.61,26.493,0.477,0.021,3.037,0.748,101.582,95.763,106.155,2.845,0.001,0.019,113.852,113.16,114.58,0.359,113.89,113.68,114.1,114.58,113.16,35.957,0.006,35.958,35.953,35.961,35.967,35.944,5692.6,5658.0,5729.0,17.943,5694.5,5684.0,5705.0,5729.0,5658.0,3.845764729205675e-27
5,1,0.02,0.42,-0.5,48.928,46.463,49.954,0.867,49.109,48.673,49.549,49.954,47.518,28.386,27.121,29.473,0.635,28.473,27.883,28.926,29.473,27.121,0.19,0.0,1.703,0.363,102.156,94.191,111.057,3.69,0.001,0.02,113.737,112.9,114.64,0.414,113.72,113.52,113.965,114.42,112.9,35.957,0.005,35.957,35.953,35.959,35.967,35.948,5686.85,5645.0,5732.0,20.689,5686.0,5676.0,5698.25,5721.0,5645.0,2.746641191776595e-27
5,2,0.37,1.44,-0.8,48.783,46.864,49.581,0.762,49.049,48.57,49.309,49.581,47.623,28.31,26.714,29.939,0.725,28.254,27.994,28.771,29.093,27.274,0.459,0.037,3.676,0.863,102.289,94.411,108.176,3.281,0.001,0.02,113.92,113.12,114.74,0.418,113.91,113.66,114.26,114.74,113.12,35.955,0.004,35.955,35.951,35.958,35.963,35.95,5696.0,5656.0,5737.0,20.912,5695.5,5683.0,5713.0,5737.0,5656.0,3.292375999919461e-27
5,3,0.45,0.14,-0.8,48.817,46.31,50.346,1.068,49.116,48.277,49.512,50.346,47.637,28.273,25.403,30.123,0.95,28.361,27.985,28.776,29.279,27.855,0.635,0.033,4.307,0.994,102.56,96.464,111.743,4.175,0.001,0.019,113.84,112.7,114.62,0.384,113.88,113.66,114.05,114.62,113.4,35.958,0.005,35.957,35.954,35.962,35.967,35.95,5692.0,5635.0,5731.0,19.209,5694.0,5683.0,5702.5,5731.0,5670.0,3.154328115535243e-27
5,4,0.63,1.46,-0.74,48.89,46.376,50.235,0.89,49.104,48.129,49.414,50.235,46.376,28.559,26.891,30.988,0.859,28.49,28.291,28.726,29.004,28.204,0.434,0.026,3.054,0.77,102.33,95.695,110.815,3.076,0.001,0.019,113.897,113.24,114.34,0.301,113.9,113.73,114.125,114.34,113.24,35.957,0.004,35.957,35.955,35.959,35.963,35.95,5694.85,5662.0,5717.0,15.031,5695.0,5686.5,5706.25,5717.0,5662.0,2.879966768000484e-27
5,5,0.32,1.48,-0.8,48.896,47.227,50.702,1.023,48.985,48.139,49.713,50.702,47.227,28.498,25.694,30.26,0.882,28.519,28.217,28.924,29.652,27.506,0.564,0.018,3.861,1.001,101.978,95.652,106.35,2.619,0.001,0.019,113.876,113.12,114.6,0.424,113.83,113.645,114.16,114.6,113.12,35.957,0.006,35.956,35.954,35.958,35.96,35.947,5693.8,5656.0,5730.0,21.208,5691.5,5682.25,5708.0,5730.0,5656.0,2.8564593145670088e-27
